result_04,team_04,name_04,position_04,champion_id_04,kda_04,kill_influence_04,id,result_05,team_05,name_05,position_05,champion_id_05,kda_05,kill_influence_05,result_14,team_14,name_14,position_14,champion_id_14,kda_14,kill_influence_14,result_15,team_15,name_15,position_15,champion_id_15,kda_15,kill_influence_15
0,0,결 혼,4,429,3.43,0.96,1333,0,0,Let u in,5,22,2.77,0.96,1,1,ji tui fan,4,145,1.11,0.48,1,1,Miйous,5,888,6.33,0.48
0,0,BRO DDoiV,4,360,2.0,0.2,1337,0,0,델리델리델리빵,5,89,17.0,0.2,1,1,발1기부전 원딜,4,222,7.5,0.4,1,1,에이 R 티,5,12,1.5,0.4
1,0,난 숙제할것이요,4,202,2.0,0.88,1338,1,0,zxcvbnmlop,5,89,1.0,0.88,0,1,7538,4,145,6.0,0.83,0,1,050918,5,526,6.5,0.83
1,0,йico йico йi,4,222,7.5,0.83,1339,1,0,상처꽃,5,412,7.19,0.83,0,1,난 숙제할것이요,4,202,1.0,0.56,0,1,푸쿠이,5,53,1.57,0.56
0,0,BRO Enosh,4,895,1.0,0.77,1340,0,0,cuicuisha,5,526,0.94,0.77,1,1,OneZang,4,119,0.4,0.49,1,1,G2 Smoker,5,497,4.7,0.49
0,0,gweqoiuj,4,777,0.62,0.33,1341,0,0,cikcik,5,50,1.75,0.33,1,1,65b08fda7d1a,4,429,2.67,0.37,1,1,BDSnuc,5,111,4.0,0.37
0,0,Mountain Sea,4,222,18.0,0.45,1343,0,0,루리레라,5,518,4.33,0.45,1,1,BRO Enosh,4,429,1.58,0.53,1,1,모딱민,5,53,18.0,0.53
1,0,npc 1607,4,498,5.25,0.89,1345,1,0,Mountain Sea,5,235,1.32,0.89,0,1,city walk1,4,145,2.25,0.43,0,1,jia xian9 di,5,555,13.5,0.43
1,0,C9 Berserker,4,145,2.42,0.65,1350,1,0,Ego BattIe,5,555,1.83,0.65,0,1,BRO Hena,4,81,1.8,0.49,0,1,Khae1,5,74,2.19,0.49
1,0,Noob piss off,4,119,1.2,0.59,1351,1,0,쓰레쉬 연습생,5,412,4.0,0.59,0,1,BRO Hena,4,236,2.0,0.43,0,1,Shadow Nia,5,902,5.0,0.43
0,0,으끄으끄,4,119,8.5,0.32,1353,0,0,JUGKlNG,5,555,2.33,0.32,1,1,BRO Hena,4,236,0.5,0.61,1,1,C9 Berserker,5,497,2.14,0.61
1,0,BRO Hena,4,236,1.43,0.41,1354,1,0,리퀴드 코어장전,5,117,2.14,0.41,0,1,졸귀뽀시,4,145,6.33,0.92,0,1,JUGKlNG,5,555,2.96,0.92
1,0,인생걸고태호시티,4,81,9.0,0.48,1356,1,0,Mountain Sea,5,235,2.33,0.48,0,1,G2 Humanoid,4,498,1.2,0.64,0,1,판다의대나무먹방,5,12,4.33,0.64
0,0,BRO Enosh,4,81,1.71,0.53,1357,0,0,키코하,5,50,2.5,0.53,1,1,override3,4,202,4.25,0.23,1,1,푸쿠이,5,518,8.0,0.23
1,0,juanxincai,4,221,4.0,0.55,1358,1,0,dermatologist,5,350,2.17,0.55,0,1,qwer123451,4,145,5.0,0.79,0,1,NameIessMid,5,526,0.73,0.79
1,0,진주 이민웅,4,145,4.0,0.17,1359,1,0,맛있게지기,5,497,2.0,0.17,0,1,banye kami,4,221,0.88,0.11,0,1,8917,5,12,0.5,0.11
1,0,방패류만 해요,4,145,0.5,0.45,1360,1,0,칼과 시계,5,26,1.5,0.45,0,1,최기명,4,360,0.71,0.35,0,1,8917,5,111,21.0,0.35
1,0,xycg,4,145,4.75,0.27,1361,1,0,fogao 4 boca,5,497,4.5,0.27,0,1,Noob piss off,4,110,0.86,0.16,0,1,ninth palace,5,412,1.5,0.16
1,0,Bba,4,498,3.6,0.36,1362,1,0,ainatheend1,5,497,1.25,0.36,0,1,aguante,4,145,0.9,0.77,0,1,Let me sup,5,526,5.54,0.77
1,0,자신을 통제해라,4,145,2.52,0.81,1363,1,0,winny6,5,12,2.2,0.81,0,1,Sangchu,4,523,5.33,0.17,0,1,HLE Pooh,5,412,2.75,0.17
1,0,난모든것에서Bear,4,115,8.0,0.61,1364,1,0,아 히 짱,5,412,6.67,0.61,0,1,소년최선을다해라,4,81,1.75,0.85,0,1,8917,5,555,1.28,0.85
1,0,Sangchu,4,221,1.0,0.52,1365,1,0,luckyql77,5,12,2.17,0.52,0,1,Hirayama Yukio,4,22,5.0,0.52,0,1,8917,5,497,1.4,0.52
0,0,xxAAz,4,895,9.0,0.27,1366,0,0,도도백,5,44,1.05,0.27,1,1,아이돌 Deft,4,119,4.75,0.39,1,1,MlDMlD,5,117,3.0,0.39
1,0,정수냥 Fan,4,145,1.75,0.13,1367,1,0,zenbukorosu,5,12,2.0,0.13,0,1,I say hi,4,523,0.8,0.36,0,1,HLE Pooh,5,412,10.0,0.36
0,0,창원 대학병원,4,360,9.0,0.27,1368,0,0,TolanD23,5,12,1.25,0.27,1,1,이렐킹 그만잘해,4,202,2.5,0.43,1,1,칼과 시계,5,26,3.12,0.43
1,0,haoyunpupu,4,429,4.75,0.85,1369,1,0,Noob piss off,5,111,3.8,0.85,0,1,bnnae,4,119,4.25,0.32,0,1,oh guys,5,12,2.67,0.32
0,0,Vyan,4,18,3.25,0.27,1370,0,0,WhyBierenjiukeyi,5,526,1.71,0.27,1,1,fengyueovo,4,145,2.31,0.87,1,1,디그디,5,111,2.0,0.87
1,0,문지르기,4,18,5.25,0.59,1371,1,0,aowamzosq,5,497,2.42,0.59,0,1,Happynewyear1,4,202,3.27,0.91,0,1,나 유준인데,5,12,2.43,0.91
0,0,Mireia,4,221,4.21,0.52,1372,0,0,강호에 은거하다,5,117,13.0,0.52,1,1,정당맨,4,498,0.75,0.33,1,1,hyena06,5,497,2.33,0.33
1,0,IIIIlllIIIIll,4,202,0.57,0.35,1373,1,0,godeppin,5,101,15.0,0.35,0,1,08쥐띠Zi존원딜zz,4,15,5.33,0.59,0,1,LCLC fans,5,16,1.0,0.59
1,0,qasdzxcvewz1,4,115,7.0,0.27,1374,1,0,델리델리델리빵,5,432,11.0,0.27,0,1,초카와이나나쿤,4,119,1.0,0.05,0,1,Nowaynowayknow,5,111,0.25,0.05
1,0,hayunpupu,4,222,7.0,0.53,1378,1,0,Shire Reeve,5,53,2.5,0.53,0,1,zxzxyxyxyzxyy,4,51,1.17,0.57,0,1,나를누가막니,5,432,6.0,0.57
1,0,lactea420,4,22,2.44,0.87,1379,1,0,kwise,5,526,5.33,0.87,0,1,zxzxyxyxyzxyy,4,429,2.13,0.79,0,1,할까말까할땐할까,5,111,3.43,0.79
1,0,zxzxyxyxyzxyy,4,429,0.25,0.4,1380,1,0,sssh3,5,53,28.5,0.4,0,1,Pychome,4,145,15.0,0.15,0,1,쳔둥벌거숭이,5,412,11.0,0.15
1,0,tingbuddong,4,29,3.0,0.37,1383,1,0,isuppose,5,117,2.5,0.37,0,1,큐티섹시지헌,4,429,2.33,0.19,0,1,AWM,5,432,3.25,0.19
0,0,눈 속이기,4,498,1.7,0.57,1384,0,0,BYGAO,5,497,1.27,0.57,1,1,Mishara,4,429,1.62,0.55,1,1,AvavaAva,5,526,0.58,0.55
1,0,바이탈,4,15,16.0,0.55,1385,1,0,Khae1,5,12,2.67,0.55,0,1,NS Jiwoo,4,222,1.33,0.41,0,1,광동귀환,5,235,2.44,0.41
1,0,blue the wizard,4,145,3.3,0.95,1386,1,0,긴장해라케리아,5,111,1.23,0.95,0,1,Khae1,4,81,6.25,0.32,0,1,Lucky WhaleShark,5,432,2.67,0.32
0,0,읽씹맨,4,22,0.0,0.04,1388,0,0,Lehends,5,53,0.0,0.04,1,1,Noob piss off,4,429,3.0,0.08,1,1,Khae1,5,518,9.0,0.08
1,0,NS Callme,4,115,4.0,0.11,1389,1,0,Khae1,5,12,0.55,0.11,0,1,xiaocann,4,145,4.5,0.48,0,1,IlIlIlIIlllllIII,5,497,8.8,0.48
1,0,축신맹구,4,222,4.5,0.13,1390,1,0,Khae1,5,201,0.8,0.13,0,1,iins,4,523,1.24,0.56,0,1,svp king,5,412,1.75,0.56
1,0,무사 비행wxy,4,429,3.5,0.24,1392,1,0,cuicuisha,5,111,3.0,0.24,0,1,bnnae,4,81,1.0,0.13,0,1,Harambe,5,432,2.5,0.13
0,0,ADC0315,4,81,1.0,0.21,1393,0,0,무사 비행wxy,5,235,12.0,0.21,1,1,자신을 통제해라,4,51,0.86,0.35,1,1,호잇이,5,432,3.9,0.35
1,0,boo99,4,221,1.12,0.61,1394,1,0,SRTSS,5,53,3.2,0.61,0,1,ar condicionado,4,134,2.4,0.28,0,1,포소포소,5,526,3.0,0.28
0,0,이름을없앤남자,4,145,1.18,0.47,1395,0,0,하루카,5,143,1.33,0.47,1,1,fu1kup,4,51,0.62,0.76,1,1,Shmi7y,5,53,2.14,0.76
1,0,bnnae,4,429,1.81,0.32,1397,1,0,호잇이,5,497,9.0,0.32,0,1,상식적으로,4,51,4.0,0.35,0,1,zaqwxsecdrfv,5,235,2.67,0.35
1,0,G2 Zoro,4,895,2.19,0.61,1398,1,0,secret591,5,117,2.0,0.61,0,1,OneZang,4,498,3.33,0.27,0,1,DK Walrus,5,12,5.0,0.27
1,0,G2 Zoro,4,895,1.11,0.24,1399,1,0,yskmismyson,5,53,9.5,0.24,0,1,juanxincai,4,145,7.25,0.6,0,1, dqwhbduibqwh,5,711,1.3,0.6
1,0,xi huan cao zuo,4,498,1.0,0.48,1401,1,0,시간시간시간,5,43,8.0,0.48,0,1,창원 대학병원,4,145,1.2,0.49,0,1,왓츠4번해주새요,5,12,2.75,0.49
1,0,pasts,4,360,1.0,0.44,1402,1,0,Let me sup,5,526,1.71,0.44,0,1,Chemical Cookie,4,145,4.95,0.63,0,1,Attack 0n Titan,5,12,3.5,0.63
0,0,upload,4,145,6.5,0.43,1403,0,0,차근차근열심히,5,497,0.8,0.43,1,1,김빵덕1,4,498,2.67,0.13,1,1,06FAFA,5,12,2.0,0.13
1,0,정수냥 Fan,4,145,1.8,0.67,1404,1,0,광팔햄,5,78,1.71,0.67,0,1,lIllllIIIll,4,429,1.17,0.68,0,1,루리레라,5,53,5.5,0.68
1,0,CrazyCat88,4,119,0.83,0.19,1405,1,0,MiaoniuCnt,5,412,0.83,0.19,0,1,laizishenyuan1,4,222,4.0,0.33,0,1,아 히 짱,5,53,1.67,0.33
0,0,S2Zi존동희S2,4,119,0.96,0.35,1406,0,0,의빈아현생을살자,5,267,2.25,0.35,1,1,운동 드럼 쵸단,4,145,3.0,0.69,1,1,yes s1r,5,526,2.44,0.69
1,0,뀨뀨꺄꺄꺄뀨꺄뀨,4,498,1.0,0.71,1407,1,0,염소 그리핀,5,497,1.0,0.71,0,1,XLuck,4,22,2.86,0.79,0,1,노정택,5,53,0.75,0.79
1,0,5톤트럭추돌사고,4,119,1.67,0.24,1408,1,0,You Ling Meng,5,1,1.43,0.24,0,1,65b08fda7d1a,4,115,10.5,0.28,0,1,qazwsx123987,5,497,3.0,0.28
0,0,ASDCTR,4,81,7.5,0.59,1409,0,0,Lotus Knife,5,201,1.62,0.59,1,1,wanan0w0,4,498,3.0,0.77,1,1,qazwsx123987,5,497,1.11,0.77
0,0,뀨뀨꺄꺄꺄뀨꺄뀨,4,15,2.58,0.68,1410,0,0,qingshu y,5,89,3.5,0.68,1,1,Lastkiss brandy,4,110,3.67,0.88,1,1,MiaoniuCnt,5,12,2.64,0.88
1,0,쿨탱이,4,222,3.27,0.72,1413,1,0,Chu성훈,5,412,8.33,0.72,0,1,아기뚱돼지,4,21,3.1,0.61,0,1,thinkkk,5,89,3.25,0.61
0,0,йico йico йi,4,222,3.0,0.6,1416,0,0,hyena06,5,526,5.5,0.6,1,1,숨바꼭질,4,145,2.5,0.41,1,1,Harambe,5,432,1.09,0.41
1,0,qingbaoOVO,4,523,2.5,0.63,1417,1,0,hyena06,5,526,5.5,0.63,0,1,SmokinWithMyZaza,4,222,3.0,0.53,0,1,알쿵이달쿵,5,117,3.33,0.53
0,0,Bbvoy,4,51,2.8,0.89,1419,0,0,키코하,5,50,2.0,0.89,1,1,방패류만 해요,4,222,3.0,0.71,1,1,bountyxd,5,111,3.0,0.71
0,0,비아비아 ,4,15,2.75,0.61,1420,0,0,zxcvbnmlop,5,201,1.43,0.61,1,1,차분하고 차분한,4,81,0.2,0.29,1,1,ooi3,5,429,6.67,0.29
1,0,오징오뀨,4,429,1.43,0.4,1421,1,0,펭 무,5,555,5.0,0.4,0,1,zxcvbnmlop,4,145,2.6,0.87,0,1,Twitch 현주 ,5,72,4.67,0.87
1,0,다시한번1,4,115,1.0,0.97,1424,1,0,OneZang,5,518,6.58,0.97,0,1,난성공,4,429,8.0,0.32,0,1,Jinjt de juren,5,111,3.8,0.32
1,0,OneZang,4,119,16.0,0.53,1426,1,0,인생은일체유심조,5,53,15.0,0.53,0,1,Xianghanzhi1,4,895,0.43,0.63,0,1,DK Walrus,5,12,8.67,0.63
1,0,OneZang,4,145,5.4,0.28,1427,1,0,maruuuuuu,5,497,1.18,0.28,0,1,Bba,4,21,14.5,0.61,0,1,날개 크리보Lv1,5,555,1.0,0.61
1,0,OneZang,4,119,2.0,0.59,1431,1,0,아 히 짱,5,412,1.44,0.59,0,1,아예 안된다,4,15,4.5,0.59,0,1,svp king,5,53,4.2,0.59
0,0,crane de bibi,4,51,11.8,0.45,1432,0,0,아 히 짱,5,412,0.25,0.45,1,1,OneZang,4,119,7.0,0.13,1,1,텐동맨,5,89,12.0,0.13
0,0,OneZang,4,81,1.67,0.27,1433,0,0,Rascal,5,497,13.0,0.27,1,1,FA Kingdom,4,145,0.4,0.23,1,1,jia xian9 di,5,555,13.0,0.23
0,0,iins,4,31,4.0,0.53,1434,0,0,작고귀엽다,5,115,4.75,0.53,1,1,OneZang,4,429,4.0,0.29,1,1,이름을뭐로할,5,412,1.25,0.29
1,0,underdog3,4,22,2.67,0.49,1435,1,0,OneZang,5,518,2.0,0.49,0,1,oyaxi,4,119,1.0,0.25,0,1,소년최선을다해라,5,555,4.67,0.25
1,0,cSeRo,4,777,15.0,0.29,1436,1,0,zzzxxxcccvvvbbb,5,12,0.75,0.29,0,1,OneZang,4,145,3.0,0.37,0,1,Harambe,5,432,3.0,0.37
1,0,OneZang,4,145,11.5,0.57,1437,1,0,shunjian,5,12,0.85,0.57,0,1,laizidiyu,4,523,3.33,0.63,0,1,mi yun bu yu,5,526,1.0,0.63
0,0,7538,4,222,6.33,0.37,1440,0,0,호시노 진수,5,526,6.33,0.37,1,1,1325654632168,4,81,20.0,0.87,1,1,kk2dd,5,497,5.71,0.87
1,0,ooi3,4,429,1.5,0.13,1443,1,0,wuuf wuuf,5,44,1.8,0.13,0,1,해강고 원딜,4,895,13.0,0.33,0,1,Noesjby,5,111,1.0,0.33
0,0,arrowIoI,4,81,1.5,0.36,1444,0,0,sssh3,5,12,2.0,0.36,1,1,해강고 원딜,4,429,3.6,0.55,1,1,장미장미,5,89,2.67,0.55
1,0,교수트타,4,18,3.5,0.37,1447,1,0,니제사밥꼭꼭묵으,5,53,3.17,0.37,0,1,msgw,4,222,2.71,0.44,0,1,칠리 맛있어요,5,526,3.83,0.44
0,0,pig컬,4,81,1.0,0.67,1448,0,0,Noesjby,5,43,1.29,0.67,1,1,캬아아시원하다,4,222,6.33,0.15,1,1,ZETA FAN,5,412,2.5,0.15
0,0,뚱땡뚱땡뚱,4,429,3.0,0.72,1449,0,0,Noesjby,5,497,2.0,0.72,1,1,zxczxzcvxc,4,81,1.0,0.51,1,1,마레리트,5,711,1.15,0.51
1,0,이 별에서 이별,4,81,0.75,0.84,1450,1,0,IIIIlIlIlIlIlI,5,44,2.55,0.84,0,1,pig컬,4,429,2.67,0.19,0,1,잡라이너버스좀,5,32,2.25,0.19
1,0,해라단디,4,81,0.33,0.2,1451,1,0,8917,5,555,10.0,0.2,0,1,SmokinWithMyZaza,4,222,8.17,0.47,0,1,렝가레넥톤볼베,5,117,0.33,0.47
0,0,김명인,4,221,0.33,0.12,1452,0,0,OI구OrLr,5,350,1.0,0.12,1,1,Rifle,4,145,7.0,0.41,1,1,다녀5세요,5,497,8.0,0.41
0,0,Mountain Sea,4,145,0.8,0.17,1455,0,0,mi yun bu yu,5,526,1.5,0.17,1,1,88664073,4,15,12.0,0.25,1,1,긴장해라케리아,5,497,1.2,0.25
0,0,XDXDMYBAD,4,523,1.0,0.32,1457,0,0,swordart7,5,497,1.52,0.32,1,1,아기뚱돼지,4,429,4.73,0.39,1,1,Mla3,5,526,2.25,0.39
1,0,BRO Karis,4,145,0.0,0.25,1458,1,0,swordart7,5,526,0.44,0.25,0,1,zxcvbnmlop,4,236,4.0,0.72,0,1,상처꽃,5,497,6.5,0.72
1,0,피그차이나,4,429,5.25,0.43,1460,1,0,huyaqingchen,5,53,3.6,0.43,0,1,최기명,4,18,1.0,0.21,0,1,Hoxpi,5,497,2.0,0.21
0,0,HLE Pyeonsik,4,360,1.33,0.15,1461,0,0,TraytoN,5,497,1.0,0.15,1,1,Bba,4,15,8.0,0.61,1,1,jia xian9 di,5,111,0.75,0.61
0,0,Rin Itoshi,4,498,4.67,0.45,1462,0,0,다녀5세요,5,497,4.75,0.45,1,1,끝난 이야기,4,22,9.6,0.44,1,1,IIIIlIlIlIlIlI,5,902,0.67,0.44
0,0,xi1,4,895,5.67,0.28,1464,0,0,YQYQ,5,12,1.14,0.28,1,1,Bad End,4,119,4.7,0.99,1,1,Enndme,5,53,1.25,0.99
0,0,weioai,4,523,4.59,0.68,1465,0,0,언더덕,5,117,3.0,0.68,1,1,iosabdiusabid,4,222,1.5,0.27,1,1,qwazss,5,497,2.33,0.27
0,0,Lactea Rx,4,202,2.25,0.35,1466,0,0,사이좋게이겨봐요,5,43,15.0,0.35,1,1,푸른 갈대,4,498,0.5,0.27,1,1,xxxxxm,5,432,3.75,0.27
1,0,Gen G Ruler,4,202,0.91,0.77,1467,1,0,T1JaceylovEUzi신,5,526,6.0,0.77,0,1,Mla3,4,22,3.75,0.2,0,1,BRO A SUP,5,497,0.55,0.2
0,0,규호뿌뿌,4,221,1.33,0.27,1468,0,0,IIIIlIlIlIlIlI,5,888,3.0,0.27,1,1,이순모,4,145,4.0,0.51,1,1,chaliwang,5,111,3.0,0.51
0,0,재앙급 존재,4,157,3.33,0.35,1469,0,0,백수 연수,5,111,5.33,0.35,1,1,평타난사,4,22,4.27,0.65,1,1,Run il,5,53,5.0,0.65
0,0,빙고당신은틀렸어,4,115,6.0,0.52,1470,0,0,먹고살게해주세요,5,12,1.0,0.52,1,1,jia xiang di,4,221,7.0,0.21,1,1,Dorian3,5,432,0.88,0.21
1,0,hayunpupu,4,429,3.0,0.95,1471,1,0,bountyxd,5,111,0.75,0.95,0,1,맥시피언,4,22,1.2,0.19,0,1,룰러바이퍼합작품,5,497,10.0,0.19
0,0,으끄으끄,4,145,1.17,0.41,1472,0,0,농심라면다내꺼야,5,44,2.0,0.41,1,1,aaaddddd,4,895,21.0,0.21,1,1,댕청잇,5,12,1.83,0.21
1,0,channeling,4,145,0.8,0.41,1473,1,0,Amadeus1,5,497,0.17,0.41,0,1,xi huan cao zuo,4,498,5.0,0.23,0,1,xiao ting bao 3,5,526,9.0,0.23
0,0,DK Jinbeom,4,429,5.25,0.49,1474,0,0,jia xian9 di,5,555,0.58,0.49,1,1,FA Kingdom,4,236,4.0,0.39,1,1,xiao ting bao 3,5,902,2.2,0.39
0,0,FA Kingdom,4,145,1.2,0.67,1475,0,0,arrowIoI,5,43,5.67,0.67,1,1,KT Way1,4,81,15.0,0.51,1,1,최선을 다했을때,5,1,2.0,0.51
1,0,xi1,4,429,2.33,0.27,1476,1,0,Mengqiuqiu,5,888,0.95,0.27,0,1,숨바꼭질,4,145,6.0,0.6,0,1,DDDRXX,5,526,0.83,0.6
0,0,iins,4,145,14.0,0.45,1477,0,0, 부드러운 혜성,5,53,6.33,0.45,1,1,weioai,4,498,0.67,0.23,1,1,협곡피아니스트,5,111,0.67,0.23
0,0,iins,4,429,0.18,0.4,1478,0,0,Amadeus1,5,89,3.33,0.4,1,1,엄청나대단해,4,21,1.25,0.83,1,1,Dorian3,5,53,10.0,0.83
1,0,유돗개,4,74,1.5,0.31,1481,1,0,050918,5,497,5.0,0.31,0,1,발1기부전 원딜,4,81,6.67,0.15,0,1,델리델리델리빵,5,111,3.71,0.15
0,0,트렌치코트 한 벌,4,202,4.19,0.71,1490,0,0,내 채팅용,5,555,1.41,0.71,1,1,전설이 될 남자,4,236,17.0,0.35,1,1,푸쿠이,5,12,2.67,0.35
0,0,zbmd,4,202,5.33,0.33,1491,0,0,wuuf wuuf,5,111,2.0,0.33,1,1,aetcal,4,51,2.0,0.36,1,1,푸쿠이,5,53,1.14,0.36
1,0,잇끼꿍꿍이,4,145,1.33,0.55,1492,1,0,Lotsoo,5,497,0.67,0.55,0,1,mi yun bu yu,4,498,0.25,0.73,0,1,응아잇칫뿡12번,5,526,1.25,0.73
1,0,에이 R 티,4,429,1.0,0.51,1494,1,0,wuuf wuuf,5,16,4.53,0.51,0,1,Gen G Ruler,4,221,18.0,0.29,0,1,나 이쨩,5,201,1.5,0.29
0,0,blue the wizard,4,147,14.0,0.43,1495,0,0,Moham12345,5,432,0.86,0.43,1,1,Mid Pungyeon,4,145,4.25,0.24,1,1,xiaocann,5,111,0.75,0.24
0,0,Sup Goliath,4,145,2.0,0.24,1498,0,0,TraytoN,5,497,4.5,0.24,1,1,아기뚱돼지,4,222,0.86,0.23,1,1,spr1ng,5,111,1.0,0.23
1,0,해강고 원딜,4,429,0.44,0.88,1502,1,0,장미장미,5,127,0.42,0.88,0,1,엄청멀리서때리기,4,115,4.6,0.28,0,1,hj5t,5,497,4.0,0.28
1,0,peray,4,202,1.0,0.15,1503,1,0,장미장미,5,127,0.6,0.15,0,1,차분하고 차분한,4,81,6.0,0.52,0,1,허니버터칩3,5,497,1.0,0.52
0,0,초카와이나나쿤,4,15,0.5,0.27,1505,0,0,병기형이다z,5,53,1.0,0.27,1,1,Pychome,4,145,3.0,0.83,1,1,장미장미,5,111,1.6,0.83
1,0,Stay the N1ght,4,498,2.0,0.21,1506,1,0,장미장미,5,111,3.0,0.21,0,1,iosabdiusabid,4,222,8.0,0.53,0,1,wuhanshuaige,5,53,0.4,0.53
1,0,해강고 원딜,4,429,3.0,0.27,1507,1,0,장미장미,5,888,13.0,0.27,0,1,한겨울의해바라기,4,81,0.96,0.69,0,1,늑대의사,5,111,3.0,0.69
1,0,Whenever I go,4,115,4.6,0.43,1509,1,0,장미장미,5,12,0.43,0.43,0,1,Mishara,4,429,5.5,0.21,0,1,gky3,5,111,2.75,0.21
1,0,alywill,4,15,6.5,0.13,1510,1,0,장미장미,5,412,5.5,0.13,0,1,황준형,4,115,4.79,0.71,0,1,언제나 그랬듯,5,555,6.0,0.71
0,0,Xianghanzhi1,4,115,1.86,0.43,1511,0,0,Rif1e,5,43,4.5,0.43,1,1,장미장미,4,51,1.0,0.49,1,1,choice2,5,111,5.44,0.49
1,0,zyjttkx,4,236,8.0,0.63,1512,1,0,장미장미,5,117,0.33,0.63,0,1,BTS JHIN,4,202,2.86,0.48,0,1,성격바꾸고싶어,5,74,1.0,0.48
1,0,생배z,4,145,8.0,0.56,1513,1,0,장미장미,5,127,0.35,0.56,0,1,이브처럼,4,221,8.0,0.25,0,1,zxccxzcz,5,497,0.33,0.25
1,0,OIO62O54O6O,4,81,2.62,0.56,1515,1,0,모딱민,5,201,8.0,0.56,0,1,버려봐 한번,4,126,1.2,0.4,0,1,Dog Pig and Me,5,53,2.0,0.4
1,0,김민교 수제자,4,69,2.5,0.29,1517,1,0,bountyxd,5,53,2.0,0.29,0,1,BDS 고귀한,4,222,0.6,0.69,0,1,wuhanshuaige,5,902,2.29,0.69
0,0,BDS 고귀한,4,202,9.0,0.12,1518,0,0,Hoxpi,5,497,0.75,0.12,1,1,Gen G SIayer,4,51,9.0,0.49,1,1,thinkkk,5,25,0.63,0.49
0,0,SimYm3b24,4,145,0.67,0.21,1520,0,0,NRG Dhokla,5,12,2.67,0.21,1,1,김민교 수제자,4,69,0.83,0.97,1,1,1325654632168,5,497,8.5,0.97
0,0,ooi3,4,81,13.0,0.24,1521,0,0,banye kami,5,142,1.25,0.24,1,1,김민교 수제자,4,69,2.67,0.63,1,1,나를누가막니,5,432,8.5,0.63
1,0,zxzxyxyxyzxyy,4,147,5.5,0.52,1522,1,0,kk2dd,5,74,1.4,0.52,0,1,김민교 수제자,4,69,1.1,0.23,0,1,BRO A SUP,5,111,0.77,0.23
1,0,김민교 수제자,4,69,2.06,0.71,1523,1,0,Shangdann,5,111,2.8,0.71,0,1,KT Way1,4,145,2.29,0.77,0,1,mv6,5,12,4.0,0.77
1,0,김민교 수제자,4,69,3.25,0.8,1524,1,0,HVC012,5,63,1.4,0.8,0,1,해강고 원딜,4,119,8.67,0.92,0,1,00동현,5,44,2.33,0.92
1,0,피그차이나,4,145,3.8,0.91,1525,1,0,Mg m1d,5,50,6.33,0.91,0,1,emoicobaonhieu,4,23,16.0,0.83,0,1,Nobody Knows Me,5,32,1.83,0.83
0,0,김민교 수제자,4,69,11.0,0.69,1526,0,0,wmy,5,111,8.33,0.69,1,1,요단강 딱콩,4,81,4.35,0.52,1,1,xiao q1ng shen,5,201,0.44,0.52
0,0,asdasdzzxacc,4,429,11.0,0.27,1527,0,0,꼬마양씨,5,89,1.0,0.27,1,1,김민교 수제자,4,69,0.86,0.92,1,1,wutiaowu,5,12,11.5,0.92
0,0,김민교 수제자,4,69,1.0,0.43,1528,0,0,창원 대학병원,5,53,0.71,0.43,1,1,jla xiang di,4,202,0.76,0.88,1,1,크리페,5,26,7.33,0.88
1,0,김민교 수제자,4,69,1.0,0.83,1530,1,0,시작시작시작,5,53,0.75,0.83,0,1,아이린,4,15,1.0,0.72,0,1,Rin Itoshi,5,111,6.62,0.72
1,0,blue the wizard,4,202,2.38,0.8,1531,1,0,Mountain Sea,5,29,2.43,0.8,0,1,T1 Gumayusi,4,895,0.75,0.51,0,1,doggo0114,5,235,1.5,0.51
0,0,xixixixixi1,4,145,7.5,0.53,1533,0,0,TraytoN,5,497,0.0,0.53,0,1,LiZhenHaoUZx04,4,96,2.25,0.55,0,1,hold me0,5,59,0.0,0.55
1,0,역경지수가높다,4,429,0.0,0.0,1534,1,0,sry team my bad,5,526,0.0,0.0,0,1,npc 1607,4,22,0.0,0.0,0,1,grieve sea,5,412,0.0,0.0
0,0,hayunpupu,4,429,1.5,0.21,1535,0,0,zzzxxxcccvvvbbb,5,526,6.0,0.21,1,1,나르는나름싫어,4,145,6.0,0.2,1,1,블리츠파이크바드,5,53,11.0,0.2
0,0,규호뿌뿌,4,221,3.0,0.31,1536,0,0,판다의대나무먹방,5,432,0.5,0.31,1,1,이즈직스,4,115,11.0,0.16,1,1,vksiwapcamaw,5,111,0.6,0.16
0,0,hbzb,4,498,14.0,0.59,1537,0,0,렐복치,5,526,7.44,0.59,1,1,역경지수가높다,4,145,1.71,0.43,1,1,grieve sea,5,412,4.25,0.43
0,0,hbzb,4,221,4.56,0.56,1538,0,0,그 맛은궁진하다,5,350,0.0,0.56,1,1,역경지수가높다,4,145,2.0,0.4,1,1,판다의대나무먹방,5,111,1.0,0.4
1,0,daoxinwengu1,4,145,0.23,0.08,1539,1,0,BRO Pollu,5,555,3.0,0.08,0,1,Happynewyear1,4,221,23.0,0.21,0,1,DODARI,5,432,0.5,0.21
1,0,XDXDMYBAD,4,145,0.5,0.11,1540,1,0,사람 안 믿어,5,111,6.0,0.11,0,1,Dentist AD,4,22,8.0,0.36,0,1,Harambe,5,432,0.64,0.36
